policy,total_value,energy_j,useful_tasks,j_per_task,raw_bits,transmitted_bits,bw_saving,median_latency_min,p95_latency_min,oom_count,energy_violation_count,on_count,pre_count,down_count,drop_count,on_pct,pre_pct,down_pct,drop_pct,residual_energy_j,min_energy_j,energy_overrun_j,mean_decision_ms,lambda_energy_final,lambda_bandwidth_final,lambda_energy_mean,lambda_bandwidth_mean,seed,variant,rho,eta,eta_model,normalized_value
Heuristic-TVD,3999.072990848409,149699.10645658604,258,580.2290947929691,145714942829.99643,38040141145.65664,73.89413850984553,0.9832486245364028,59.680693932808026,0,0,166,91,3,0,63.84615384615385,35.0,1.1538461538461537,0.0,300.89354341336343,300.89354341336343,0.0,0.014455769381199319,,,,,3,PRE,0.75,0.9531088913245536,optimistic,1.0
Heuristic-TVD,3985.6767826770415,149921.3306329599,257,583.3514810621008,145714942829.99643,48351527943.053314,66.81772850196677,1.0025280093312177,67.95993451600984,0,0,165,0,95,0,63.46153846153846,0.0,36.53846153846154,0.0,78.66936704002819,78.66936704002819,0.0,0.011695385798632812,,,,,3,No PRE,0.75,0.9531088913245536,optimistic,0.9966501716267685
Heuristic-TVD,3973.7763628217153,149384.37351029302,260,574.5552827318962,143751290598.0329,29835238244.57607,79.24523799372112,1.0218073941260324,74.13686270433445,0,0,169,82,9,0,65.0,31.53846153846154,3.4615384615384617,0.0,615.6264897067574,615.6264897067574,0.0,0.015463461302435743,,,,,4,PRE,0.75,0.9531088913245536,optimistic,1.0
Heuristic-TVD,3949.284705215973,149888.1055233066,259,578.718554144041,143751290598.0329,39489818184.92574,72.52906876825902,1.0777419947470057,722.8285196627825,0,0,167,0,93,0,64.23076923076923,0.0,35.76923076923077,0.0,111.89447669336346,111.89447669336346,0.0,0.012716153623142209,,,,,4,No PRE,0.75,0.9531088913245536,optimistic,0.9938366794279406
Heuristic-TVD,3965.5781271892797,149340.8633716263,260,574.3879360447165,145966253614.7567,41147049402.713905,71.81057375678644,0.9832486245364028,60.46506549546073,0,0,166,92,2,0,63.84615384615385,35.38461538461539,0.7692307692307693,0.0,659.1366283733691,659.1366283733691,0.0,0.015311923813827049,,,,,5,PRE,0.75,0.9531088913245536,optimistic,1.0
Heuristic-TVD,3937.198584043962,149787.40836597333,259,578.3297620307851,145966253614.7567,52641966177.041336,63.935522853126514,0.9832486245364028,61.70983823207116,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,212.5916340266608,212.5916340266608,0.0,0.013213847481753103,,,,,5,No PRE,0.75,0.9531088913245536,optimistic,0.9928435294337694
Heuristic-TVD,3963.537421526893,149890.3736074664,258,580.970440339017,136511684238.74997,30675029616.604248,77.52937428934241,1.0218073941260628,73.26932295909727,0,0,168,84,8,0,64.61538461538461,32.30769230769231,3.076923076923077,0.0,109.6263925333082,109.6263925333082,0.0,0.015342307429259213,,,,,6,PRE,0.75,0.9531088913245536,optimistic,1.0
Heuristic-TVD,3955.5243328804604,149715.49098826657,257,582.550548592477,136511684238.74997,41220788579.558304,69.80420481263285,1.1445659766542198,75.21373487501121,0,0,166,0,94,0,63.84615384615385,0.0,36.15384615384615,0.0,284.50901173332545,284.50901173332545,0.0,0.011883076177372668,,,,,6,No PRE,0.75,0.9531088913245536,optimistic,0.9979782987280726
Heuristic-TVD,4107.765160998742,149670.17311610613,258,580.1169500624269,139247165035.33093,36902867131.09269,73.49829914186807,1.019387188833874,59.33586197297265,0,0,168,89,3,0,64.61538461538461,34.23076923076923,1.1538461538461537,0.0,329.8268838933657,329.8268838933657,0.0,0.015513846637287106,,,,,7,PRE,0.75,0.9531088913245536,optimistic,0.9989951221141953
Heuristic-TVD,4111.897115478791,149670.5285704532,258,580.1183277924542,139247165035.33093,48006134866.0227,65.5245154514692,1.021807394126055,61.38957043915382,0,0,169,0,91,0,65.0,0.0,35.0,0.0,329.4714295466986,329.4714295466986,0.0,0.013909230899746316,,,,,7,No PRE,0.75,0.9531088913245536,optimistic,1.0
Heuristic-TVD,3837.9049410813564,149604.07680954612,259,577.6219181835758,147675122448.8456,47512333874.55227,67.82644694199563,1.1445659766542424,75.15847616831921,0,0,155,99,6,0,59.61538461538461,38.07692307692308,2.3076923076923075,0.0,395.923190453257,395.923190453257,0.0,0.016058461019733492,,,,,8,PRE,0.75,0.9531088913245536,optimistic,0.9999786012886994
Heuristic-TVD,3837.9870690586226,149719.9602573866,257,582.567938744695,147675122448.8456,61385932170.2414,58.43177161305191,1.1445659766542424,75.53968085804092,0,0,155,0,105,0,59.61538461538461,0.0,40.38461538461539,0.0,280.0397426132629,280.0397426132629,0.0,0.011928845308900166,,,,,8,No PRE,0.75,0.9531088913245536,optimistic,1.0
Heuristic-TVD,4102.926931966737,149359.14923407967,259,576.6762518690334,145047080871.27374,30743750391.347996,78.80429567649662,0.9778220972673524,61.16210805967835,0,0,174,81,5,0,66.92307692307692,31.153846153846153,1.9230769230769231,0.0,640.8507659199774,640.8507659199774,0.0,0.0163303846000837,,,,,9,PRE,0.75,0.9531088913245536,optimistic,1.0
Heuristic-TVD,4028.1956965195523,149522.0178698665,257,581.7977349022043,145047080871.27374,41111842808.23144,71.65620806618139,0.9832486245364028,70.43976702267629,0,0,172,0,88,0,66.15384615384616,0.0,33.84615384615385,0.0,477.9821301333002,477.9821301333002,0.0,0.01176692178257956,,,,,9,No PRE,0.75,0.9531088913245536,optimistic,0.981785872211143
